,age,number_years_at_job,marital_status,num_tickets_purchased,gym_membership_ind,prior_year_spend,prior_year_spend_external,other_streaming_services,is_ticket_purchased,Search_history_percentage,count_other_tickets_purchased,is_R,is_S,is_U,is_grad_college,is_grad_high_school,is_masters_professional,is_no_hs_diploma,is_phd,is_some_college,is_business,is_childcare,is_education,is_finance,is_government,is_healthcare,is_legal,is_marketing,is_none,is_retail,is_service,is_tech,is_SLAMEX,is_locate,is_maincard,is_none,is_passport,is_pursuit,is_Cheezeline,is_DefecTV,is_Fish Network,is_Infinity,is_No_Cable,is_ShrewTube,is_Spectral,is_Suboptimal,is_0,is_2010-2015,is_2015-2018,is_2019+,Index,Conv_prob,ltv_pred,promotion_type
5554,33,7,0,5.0,1,0.0,591.09,2,1,20,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5554,0.7509526356745126,2267.979595652078,silver
5555,39,15,1,1.0,0,0.0,259.28,2,1,25,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5555,0.8015304405552954,3018.2521121737946,silver
5556,49,6,1,4.0,1,6.06,24.17,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5556,0.6951959817567196,1351.0741734477897,silver
5557,49,9,1,0.0,1,53.11,140.01,3,0,0,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5557,0.5837996370638907,1807.3871083821548,gold
5558,31,10,1,0.0,0,0.0,0.0,3,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5558,,,none
5559,46,11,1,8.0,0,0.0,218.35,1,1,0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5559,0.5823393954059524,2596.9977041647194,gold
5560,19,3,0,0.0,0,4.02,76.29,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5560,0.6567918428327326,1269.3298731724085,silver
5561,52,14,1,2.0,0,10.34,3.31,4,1,0,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5561,0.574868924028043,1330.1341274863757,silver
5562,61,9,1,1.0,0,48.12,0.04,2,1,33,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5562,0.7144758656019665,2337.2382157865513,silver
5563,36,8,0,4.0,1,0.0,226.28,2,1,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5563,0.6758242829303933,2121.976467502827,gold
5564,27,4,1,0.0,0,0.0,365.73,4,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5564,0.5030583282471283,1634.2976636838475,gold
5565,19,1,0,0.0,1,3.48,344.75,5,0,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5565,0.6301700442690495,1455.5259165973712,gold
5566,35,10,1,0.0,0,0.0,198.72,1,0,20,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5566,,,none
5567,31,11,1,2.0,1,0.0,33.68,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5567,0.8283454768637064,1955.1495430711782,silver
5568,74,5,1,17.0,0,8.73,14.77,1,1,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5568,0.5334201645547794,1123.975956056724,silver
5569,64,7,1,4.0,1,68.94,34.05,1,1,20,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5569,0.6999343934409067,2087.237167744752,gold
5570,44,9,1,2.0,1,4.79,168.04,3,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5570,0.6893674336926142,1434.1889795977409,gold
5571,28,8,1,0.0,0,24.93,0.0,3,0,33,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5571,,,none
5572,30,10,0,0.0,1,26.31,152.09,2,0,0,10,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5572,0.6262878620116166,1620.9033614347811,gold
5573,63,8,1,2.0,1,79.62,55.68,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5573,0.6865198353047699,1758.415843601233,gold
5574,75,13,1,2.0,1,27.46,0.0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5574,,,none
5575,42,12,1,0.0,1,0.29,206.02,3,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5575,,,none
5576,76,9,1,4.0,1,73.89,38.95,1,1,33,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5576,,,none
5577,38,9,1,2.0,0,20.59,249.91,2,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5577,0.5827055924088469,1994.2940037450417,gold
5578,62,14,1,15.0,0,48.51,17.82,5,1,100,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5578,0.8786200256522432,3647.1057849669355,silver
5579,28,4,0,2.0,0,4.62,123.11,2,1,25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5579,0.8555284180697478,2742.174381052226,silver
5580,56,7,1,4.0,1,4.26,247.59,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5580,0.5602357832384081,1525.6232089137707,gold
5581,42,11,0,3.0,1,0.0,80.62,1,1,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5581,0.7289912330770913,2699.6256577340537,silver
5582,31,11,1,6.0,0,17.57,16.46,4,1,33,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5582,0.8966595746826183,2899.876946334999,silver
5583,49,13,1,4.0,1,11.96,54.29,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5583,0.7560711746809281,1974.996964532936,silver
5584,26,6,0,2.0,0,16.72,233.16,5,1,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5584,0.8108595867479905,2047.9464814947796,silver
5585,74,7,1,0.0,1,9.75,0.0,2,0,25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5585,,,none
5586,26,6,1,2.0,0,0.0,0.0,4,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5586,,,none
5587,22,2,1,0.0,1,4.94,193.74,1,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5587,0.7008277455045947,1954.6310873791908,silver
5588,56,15,1,47.0,0,149.34,198.65,1,1,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5588,0.9667248298332544,3488.167246500448,bronze
5589,29,7,1,4.0,1,37.95,3.82,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5589,0.9102620111044094,2860.968574961729,bronze
5590,48,7,1,0.0,0,10.64,77.86,4,0,14,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5590,0.5509559848823793,1283.515486449046,silver
5591,26,6,1,1.0,0,38.24,19.05,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5591,0.8368718990021475,2409.497999200497,silver
5592,77,16,1,0.0,0,0.0,0.0,1,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5592,,,none
5593,72,5,1,4.0,0,11.11,63.06,5,1,33,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5593,,,none
5594,55,9,1,13.0,0,0.0,542.32,3,1,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5594,0.81346835373818,2626.072529350793,silver
5595,56,10,0,16.0,0,57.99,120.66,2,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5595,0.8983787940884731,2375.278722018714,silver
5596,53,9,1,1.0,0,9.26,133.61,5,1,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5596,,,none
5597,20,1,0,4.0,0,27.04,109.51,5,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5597,0.9104528066704757,2555.8652382500673,bronze
5598,59,10,1,0.0,0,0.0,221.01,5,0,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5598,,,none
5599,77,12,1,0.0,0,1.63,437.44,3,0,0,10,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5599,,,none
5600,22,1,0,1.0,1,54.8,577.94,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5600,0.8332327422186565,2690.290407280505,silver
5601,28,8,1,5.0,1,5.6,134.3,3,1,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5601,0.9133590446756403,2667.273335547175,bronze
5602,32,5,1,2.0,0,19.96,0.0,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5602,,,none
5603,36,5,1,1.0,1,9.47,0.16,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5603,0.8336544030279338,1889.5947300143341,silver
5604,78,13,1,0.0,0,8.09,53.86,1,0,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5604,,,none
5605,73,6,1,2.0,1,0.0,111.62,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5605,,,none
5606,40,15,1,0.0,0,24.87,327.32,3,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5606,0.5073398905163972,1579.237256939418,gold
5607,30,9,1,0.0,1,25.51,0.0,3,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5607,,,none
5608,44,18,1,6.0,0,12.13,108.03,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5608,0.7565474811369886,2020.6990432572738,silver
5609,33,9,1,2.0,1,0.43,24.55,1,1,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5609,0.7924653614471389,1919.315473382569,silver
5610,23,2,0,5.0,1,17.72,231.64,5,1,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5610,0.913034610545463,2580.334312987166,bronze
5611,30,10,0,8.0,0,11.59,267.48,2,1,33,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5611,0.8382568841046978,2548.3028802249983,silver
5612,70,10,1,1.0,0,8.47,90.34,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5612,,,none
5613,60,7,1,0.0,0,25.12,99.34,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5613,,,none
5614,57,8,1,3.0,0,9.36,0.0,5,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5614,,,none
5615,37,12,1,6.0,0,62.28,45.44,2,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5615,0.9058638196111819,2635.049572803376,bronze
5616,48,7,1,2.0,0,62.02,58.97,1,1,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5616,0.8657798752302975,2366.238902319952,silver
5617,43,11,0,0.0,0,0.0,465.1,1,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5617,,,none
5618,74,11,1,0.0,1,67.55,247.69,4,0,0,10,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5618,,,none
5619,31,11,1,9.0,1,10.34,113.61,1,1,20,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5619,0.8630198395489168,2587.0385189182543,silver
5620,49,11,0,1.0,0,34.31,188.05,1,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5620,0.6436347658444459,1610.018651431964,gold
5621,56,8,1,3.0,1,30.04,273.01,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5621,0.6015897040697344,1811.2600729704136,gold
5622,52,7,1,0.0,1,0.0,85.78,5,0,25,9,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5622,,,none
5623,44,8,0,2.0,1,47.33,202.16,4,1,67,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5623,0.8493989916975232,3108.125830720807,silver
5624,27,7,1,0.0,1,9.76,589.31,1,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5624,0.612223861994018,1659.7162184823985,gold
5625,21,1,1,1.0,0,21.36,162.96,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5625,0.8308481272153083,2355.3259774815056,silver
5626,35,10,0,0.0,0,3.26,0.0,2,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5626,,,none
5627,51,12,1,10.0,0,0.0,93.14,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5627,0.8215565536800009,2686.9432959619153,silver
5628,56,13,1,6.0,1,25.81,0.0,2,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5628,,,none
5629,67,7,1,0.0,1,0.0,15.62,0,0,17,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5629,,,none
5630,40,9,0,1.0,0,7.28,243.22,5,1,20,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5630,0.7883291402021904,2485.2289063617427,silver
5631,36,10,1,2.0,0,17.27,312.36,5,1,33,8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5631,0.7373271850979879,2570.8913447487566,silver
5632,21,1,0,2.0,0,0.0,0.0,2,1,100,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5632,,,none
5633,31,10,1,0.0,1,7.11,351.64,1,0,33,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5633,,,none
5634,40,10,1,0.0,0,0.0,77.45,5,0,67,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5634,0.5204196877778444,1598.2048548055018,gold
5635,51,10,0,0.0,1,35.74,22.12,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5635,,,none
5636,28,8,0,1.0,1,8.51,186.64,2,1,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5636,0.8540720122008754,2620.113015032164,silver
5637,60,11,1,4.0,0,19.07,38.43,1,1,0,10,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5637,0.6501323925454154,2273.071743871797,gold
5638,52,9,1,0.0,1,0.0,145.98,4,0,0,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5638,,,none
5639,43,4,0,0.0,0,0.0,294.6,0,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5639,,,none
5640,53,6,1,0.0,1,13.98,0.0,3,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5640,,,none
5641,36,9,1,1.0,0,6.89,168.3,3,1,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5641,0.7732096709929341,2514.219212001166,silver
5642,45,7,1,0.0,1,1.5,35.8,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5642,0.533135754965486,942.1647092319668,bronze
5643,46,8,1,2.0,1,94.79,248.37,5,1,14,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5643,0.8913996073770545,2593.0695293303356,silver
5644,55,10,0,2.0,1,0.0,77.28,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5644,0.7258969602419618,2354.4041547955453,silver
5645,20,2,1,0.0,0,32.58,0.0,3,0,33,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5645,,,none
5646,42,9,1,0.0,0,0.0,0.0,5,0,0,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5646,,,none
5647,30,7,1,0.0,0,0.0,0.0,2,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5647,,,none
5648,60,11,1,0.0,0,0.0,0.0,2,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5648,,,none
5649,39,10,1,0.0,1,3.11,238.6,3,0,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5649,,,none
5650,58,12,0,0.0,0,0.0,184.6,4,0,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5650,,,none
5651,52,10,0,0.0,0,30.45,73.62,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5651,,,none
5652,78,7,0,0.0,0,2.49,0.0,2,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5652,,,none
5653,27,3,0,0.0,0,17.68,180.99,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5653,0.5930713446465484,1345.4246352601028,silver
5654,50,9,1,4.0,0,34.98,159.05,1,1,25,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5654,0.6685222251524524,1744.4020588586293,gold
5655,58,9,1,5.0,1,29.2,229.85,2,1,20,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5655,0.6036964088925483,1855.5596487545251,gold
5656,45,8,1,0.0,0,0.0,30.35,5,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5656,,,none
5657,78,4,0,6.0,0,16.44,13.82,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5657,,,none
5658,45,8,1,0.0,0,36.66,46.37,2,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5658,0.5339019707711483,903.3401721529342,bronze
5659,77,14,0,1.0,0,9.77,62.03,3,1,33,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5659,,,none
5660,61,14,1,2.0,1,48.51,23.99,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5660,0.7228803706587935,2577.7185717942502,silver
5661,53,9,1,7.0,0,2.81,134.44,3,1,17,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5661,0.8047333506626991,2435.9175524067714,silver
